frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
19	10	0	1.71131	1.62084	0.44738	-0.318319	-0.691871	-0.485547	-1.28795
19	11	0	1.56222	1.30476	0.783299	-0.352934	0.134268	-0.115732	-0.623597
19	124	0	7.53199	6.57867	-3.12055	-1.92719	-3.06483	0.270617	0.852834
19	203	0	7.27332	6.4808	-2.65257	-1.96578	3.10337	0.215273	1.03087
19	15	0	1.49869	1.29211	0.545281	-0.528387	0.040716	-0.566401	-0.172147
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
20	129	0	3.75731	3.72492	-0.0339155	0.491126	-3.0362	0.0181383	-1.38825
20	123	1	3.81366	3.4404	1.63965	0.138622	1.37144	-0.00325528	1.69267
20	8	0	1.69138	1.46334	0.821891	-0.209526	0.12621	-0.113657	-1.04229
20	9	0	1.64706	1.51163	0.614518	-0.223967	-0.253298	-0.322697	-1.11852
20	10	0	1.71221	1.62157	0.448019	-0.318517	-0.691798	-0.485643	-1.2878
20	11	0	1.56143	1.30388	0.783248	-0.352825	0.134856	-0.115767	-0.624992
20	124	0	7.55396	6.59796	-3.12903	-1.93351	-2.43679	-0.929189	0.150087
20	203	0	7.26075	6.46969	-2.64792	-1.96217	3.09301	0.203379	1.03567
20	15	0	1.49689	1.29037	0.544989	-0.527824	0.0396024	-0.57118	-0.167919
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
21	129	0	3.75494	3.72257	-0.0339771	0.490852	-3.03494	0.0157293	-1.38875
21	123	0	3.81439	3.44106	1.63996	0.138658	1.37234	-0.00376779	1.69266
21	8	0	1.69024	1.46219	0.821573	-0.209557	0.126854	-0.113468	-1.04219
21	10	0	1.71108	1.62042	0.447897	-0.318459	-0.691324	-0.48475	-1.28803
21	11	0	1.56138	1.30363	0.783482	-0.353004	0.134881	-0.115698	-0.623852
21	124	0	7.53411	6.58062	-3.12135	-1.92754	-3.06619	0.268683	0.850997
21	203	0	7.26325	6.47192	-2.64884	-1.96284	3.09691	0.208219	1.03495
21	15	0	1.49703	1.2903	0.545256	-0.528129	0.0397179	-0.570046	-0.168676
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
22	129	0	3.75652	3.72413	-0.0339993	0.491079	-3.03611	0.0167965	-1.38884
22	123	0	3.81586	3.44238	1.64059	0.138737	1.37255	-0.00449515	1.6926
22	8	0	1.69047	1.46218	0.821988	-0.209836	0.126702	-0.112648	-1.04149
22	9	0	1.64622	1.5106	0.614678	-0.224296	-0.250946	-0.321574	-1.11578
22	10	0	1.71128	1.6205	0.448168	-0.318717	-0.691184	-0.4847	-1.28648
22	11	0	1.5612	1.3032	0.783662	-0.353415	0.134508	-0.115491	-0.623385
22	124	0	7.56735	6.60963	-3.13517	-1.93605	-3.05771	0.270678	0.840952
22	203	0	7.28433	6.49071	-2.65651	-1.96854	3.09806	0.204142	1.03213
22	15	0	1.49549	1.28871	0.544862	-0.528053	0.0403358	-0.573541	-0.163676
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
23	129	0	3.75867	3.72626	-0.0340052	0.491375	-3.03636	0.0151991	-1.38889
