frame id	detection id	hamming distance	distance	x	y	z	yaw	pitch	roll
17	11	0	1.80677	1.74182	0.449986	-0.167238	-0.289033	0.402187	-0.578669
17	10	0	1.85804	1.83432	0.0254256	-0.294854	-0.991179	-0.131114	-0.897812
17	13	0	1.96907	1.80874	0.714331	-0.308922	-0.188942	0.823777	-0.217635
17	14	0	1.78465	1.66638	0.534084	-0.35056	-0.28637	0.414826	-0.15129
17	15	0	1.72033	1.63442	0.336115	-0.418611	-0.351205	-0.0236133	-0.159592
17	17	0	1.87082	1.6851	0.590187	-0.558638	-0.291403	0.415508	0.2778
17	22	0	1.92013	1.7591	0.186245	-0.746853	0.245422	-0.261562	0.691212
17	20	0	2.04058	1.79571	0.608736	-0.754214	-0.301939	0.40483	0.722437
17	21	0	1.95309	1.74508	0.400069	-0.780525	-0.0163243	0.0651415	0.660593
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
18	129	1	3.74464	3.66432	-0.488645	0.596943	-3.06227	-0.121972	-1.40576
18	123	0	3.85427	3.64778	1.21107	0.287073	1.34165	0.0671836	1.55923
18	7	0	2.05485	1.98295	0.538414	-0.0211233	0.152282	0.581518	-1.22537
18	8	0	1.92325	1.89035	0.352067	-0.0391431	-0.295975	0.40412	-1.00146
18	9	0	1.84533	1.8324	0.170319	-0.13618	-0.652063	0.149237	-0.899757
18	11	0	1.80683	1.74161	0.450685	-0.168225	-0.290516	0.403098	-0.575712
18	10	0	1.85692	1.83307	0.0259061	-0.295568	-0.99055	-0.130786	-0.895878
18	14	0	1.78511	1.66639	0.534887	-0.351655	-0.285925	0.415472	-0.150455
18	15	0	1.72091	1.63453	0.337016	-0.419806	-0.352768	-0.0284083	-0.159169
18	17	0	1.87307	1.68668	0.591363	-0.560147	-0.292099	0.41601	0.278909
18	22	0	1.91933	1.75798	0.186707	-0.747317	0.246311	-0.260478	0.693529
18	20	0	2.03519	1.79064	0.607413	-0.752764	-0.303474	0.40732	0.725435
18	21	0	1.9523	1.74399	0.40032	-0.780846	-0.0162686	0.0676755	0.662472
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
19	129	1	3.74608	3.66573	-0.488795	0.597131	-3.06149	-0.120371	-1.40538
19	123	0	3.85536	3.6488	1.21143	0.287118	1.34224	0.0661561	1.55921
19	7	0	2.06715	1.99474	0.541882	-0.0217194	0.148641	0.586532	-1.22123
19	8	0	1.92334	1.89026	0.352943	-0.0399091	-0.295302	0.404353	-1.00054
19	9	0	1.84514	1.83207	0.17121	-0.136948	-0.652335	0.148579	-0.898213
19	11	0	1.80637	1.74085	0.451489	-0.169054	-0.290355	0.404801	-0.574225
19	10	0	1.85599	1.832	0.0266727	-0.296265	-0.990383	-0.130721	-0.89401
19	14	0	1.7853	1.66613	0.535757	-0.352537	-0.287585	0.417424	-0.146837
19	15	0	1.72194	1.63509	0.338206	-0.420925	-0.351604	-0.0241908	-0.162103
19	17	0	1.87273	1.68594	0.591883	-0.560705	-0.292638	0.416986	0.281623
19	22	0	1.91936	1.75768	0.187438	-0.747911	0.247001	-0.257641	0.694086
19	20	0	2.04015	1.79468	0.609265	-0.755048	-0.303279	0.40721	0.72606
19	21	0	1.95427	1.74535	0.401342	-0.782198	-0.017686	0.0688155	0.663615
2222	2222	2222	2222	2222	2222	2222	2222	2222	2222
20	129	1	3.74593	3.66558	-0.488808	0.597167	-3.06148	-0.12097	-1.40613
20	123	0	3.85273	3.64632	1.21059	0.286958	1.34247	0.0647401	1.55933
20	7	0	2.05641	1.98411	0.540046	-0.0222339	0.149465	0.588072	-1.22113
20	8	0	1.92374	1.89048	0.353873	-0.0405151	-0.296202	0.404604	-0.998392
20	11	0	1.80551	1.73966	0.452298	-0.169882	-0.291353	0.406666	-0.572048
20	9	0	1.84386	1.83067	0.171935	-0.137493	-0.652319	0.150234	-0.895527
20	10	0	1.85692	1.8328	0.0273772	-0.297051	-0.988899	-0.130908	-0.891896
20	14	0	1.78468	1.66504	0.536498	-0.353406	-0.28772	0.419023	-0.144877
